article_id,article_name,total_demand,demand_satisfied_from_stock,achieved_fill_rate,target_fill_rate,slow_mover,purchasing_cost,holding_cost,total_cost
1884,Storage boxes,28789,28789,1.0,0.5,false,840810.6699999999,39450.87280451744,880261.5428045173
1886,Personal care,58240,57984,0.9956043956043956,0.9999999990686774,false,127200.49299999997,538.2020258726897,127738.69502587266
1887,Foods,976,976,1.0,0.75,false,20958.209999999985,31.5595071868583,20989.769507186844
1889,Tools,4587,3323,0.7244386309134511,0.9999999990686774,false,157960.99199999994,927.115761806981,158888.10776180692
1891,Toilet cleaners and odors,5007,5007,1.0,0.999755859375,false,82094.012,338.99599425051287,82433.00799425051
1892,Wash treatment and accessories,11153,11153,1.0,0.9375,false,622826.8199999998,1921.7302669404519,624748.5502669403
1893,Cleaning products,5100,5100,1.0,0.96875,false,141000.36299999998,728.6985971252562,141729.06159712523
1894,Cleaning products,3566,3566,1.0,0.875,false,115376.35199999998,1152.0472620123205,116528.3992620123
1898,Cleaning products,24615,24615,1.0,0.9375,false,368223.5199999999,5000.127218069815,373223.6472180697
1903,Residential odors,5082,5082,1.0,0.75,false,100588.25699999998,2374.0062579055425,102962.26325790552
1904,Dishwashing articles,47415,44137,0.9308657597806601,0.9999999990686774,false,488682.83100000024,3024.560497330597,491707.39149733086
1905,Stationary,75818,75818,1.0,0.9990234375,false,175465.02400000003,1482.869409445585,176947.89340944562
1906,Drink & food To Go,15968,15968,1.0,0.75,false,101057.87299999998,1365.7869552361392,102423.65995523611
1908,Drink & food To Go,9567,9567,1.0,0.96875,false,278365.1640000001,5707.492275975367,284072.65627597546
1917,Frying pans,23580,18949,0.8036047497879559,0.9999999990686774,false,1963101.8399999985,10338.563427104718,1973440.403427103
1944,Candles & Tealights,14263,14263,1.0,0.5,false,10189255.635999998,806582.8326521561,10995838.468652153
1945,Candles & Tealights,217,217,1.0,0.5,true,21559.125,70.20920944558515,21629.334209445584
1947,Candles & Tealights,15118,15118,1.0,0.875,true,137835.15199999994,526.1203967145788,138361.2723967145
1948,Candles & Tealights,16364,16364,1.0,0.9999995231628418,false,209645.02300000002,996.3361544147838,210641.3591544148
1965,Residential odors,15343,14176,0.9239392556866324,0.9999999990686774,false,104636.16800000012,663.8764295687872,105300.04442956891
1970,Photo frames & albums,2322,2322,1.0,0.9921875,false,35750.532999999996,150.98520492813134,35901.51820492813
1981,Foodprep,1007,1007,1.0,0.75,true,263860.9609999999,1229.7017232032845,265090.6627232032
1982,Drink & food To Go,17276,10132,0.5864783514702477,0.9999999990686774,true,376920.25,11430.87243326491,388351.1224332649
1997,"Glasses (drink, beer, wine etc)",2163,1740,0.8044382801664355,0.9999999990686774,false,5178.25,16.122655852156047,5194.372655852156
2004,Knives,215,215,1.0,0.9375,true,26858.608,343.93801437371684,27202.54601437372
2006,Fans and electric blankets,778,778,1.0,0.96875,false,69894.95800000001,319.44085462012333,70214.39885462014
2007,Table textiles,296,296,1.0,0.9375,true,6274.974999999999,72.70951745379877,6347.684517453798
2009,Hobby and creative,414,414,1.0,0.75,false,13391.937999999986,30.343372895277206,13422.281372895262
2011,Boys toys,9799,9799,1.0,0.9990234375,false,59991.11300000001,298.19889034907567,60289.31189034909
2014,"Glasses (drink, beer, wine etc)",2430,2430,1.0,0.75,false,30244.368000000013,55.2489388090349,30299.61693880905
2019,Shoe maintenance,1403,1403,1.0,0.875,false,384199.438,2446.2678041067784,386645.7058041068
2021,Baskets,4366,4366,1.0,0.9375,false,54334.35000000001,251.43328459958923,54585.7832845996
2023,Vacuuming,140,140,1.0,0.5,false,11788707.693,130738.07756098545,11919445.770560985
2024,Toilet accessories,15767,15767,1.0,0.9999999981373549,false,1786820.6720000007,6181.8013174537955,1793002.4733174546
2025,Knives,62750,62750,1.0,0.9999999981373549,false,614756.9119999998,10401.669505133483,625158.5815051333
2030,Ironing board textiles,18520,18520,1.0,0.9998779296875,false,647483.6620000005,4277.082246406566,651760.7442464071
2035,Bed textile,660,660,1.0,0.5,true,142182.2500000001,1359.694891170431,143541.9448911705
2045,Shopping bags and trolleys,6342,6342,1.0,0.96875,false,23615.220999999998,109.33369856262837,23724.554698562628
2049,Hobby and creative,10656,10656,1.0,0.5,false,634730.7610000005,4405.075248459961,639135.8362484605
2050,Boys toys,2569,2569,1.0,0.75,false,42870.344999999965,154.0044271047227,43024.34942710469
2055,Hobby and creative,5984,5984,1.0,0.96875,false,83473.74000000003,1963.8635285420935,85437.60352854212
2062,Hobby and creative,2094,2094,1.0,0.75,false,182141.11999999985,1472.7766829568802,183613.89668295672
2069,Hobby and creative,2593,2593,1.0,0.5,false,37115.68,608.6808114989731,37724.36081149898
2072,Foodprep,3883,3883,1.0,0.875,false,188498.30999999997,1972.9771663244371,190471.28716632442
2077,Small storage,41641,41641,1.0,0.984375,false,314224.68,1041.6561437371645,315266.33614373713
