article_id,article_name,total_demand,demand_satisfied_from_stock,achieved_fill_rate,target_fill_rate,slow_mover,holding_cost
1111,Puzzles,92,92,1.0,0.9996819644206445,true,253.50606652977427
1126,Table paper,3940,3940,1.0,0.9999470222930473,false,992.7032377823407
1127,Table paper,16478,16478,1.0,0.999987705518681,false,103.44488747433265
1129,Kitchen tools,5969,5969,1.0,0.9998779876743499,false,294.6300747433265
1131,Bicycle accessories,5319,5319,1.0,0.9999610931605866,false,189.13830677618077
1134,Ironing boards,4323,4323,1.0,0.9983902112476584,false,1098.4807063655026
1135,"Cloths, mops, sponges and brush",9812,9812,1.0,0.9999879433946212,false,116.70464394250511
1136,Kitchen textile,9291,9291,1.0,0.9999762516984488,false,1230.0739650924015
1137,Table textiles,2134,2134,1.0,0.9998622458284674,false,163.80380041067758
1138,Table textiles,1839,1839,1.0,0.9998943999850185,false,130.6572566735112
1139,Table textiles,1671,1671,1.0,0.9998836148413432,false,143.21414414784394
1141,Bath textiles and bath mats,40275,40275,1.0,0.9999945970292888,false,1079.888030800821
1151,Outdoor toys,1211,1211,1.0,0.9998857674552821,true,653.4135568788499
1162,Light bulbs,3278,3278,1.0,0.9999677287132639,false,78.43493963039015
1164,Batteries,72564,68345,0.9418582217077338,0.9999762393116558,false,486.0581462012319
1166,Batteries,23330,23330,1.0,0.9999790256863503,false,167.61990431211487
1167,Batteries,59284,59284,1.0,0.9999522615400565,false,654.3046381930184
1170,Tableware,2968,2910,0.9804582210242587,0.9999111615226155,false,129.35575687885012
1171,Stairs,9932,6239,0.628171566653242,0.9995081138575153,false,634.9851843942507
1172,"Cloths, mops, sponges and brush",22256,20392,0.9162473040977714,0.9999478652958231,false,529.362233264887
1173,Racks and pockets,14647,13268,0.9058510275141667,0.9999733285342625,false,793.1209195071867
1174,Store kitchen,3367,3367,1.0,0.9996577411063775,false,1089.7801232032862
1178,Baskets,7854,7823,0.9960529666412019,0.9999236864701836,false,140.97452648870637
1180,Construction,744,744,1.0,0.9996204886876131,true,752.3682965092402
1182,Laundry baskets,15616,10955,0.7015240778688525,0.9997185946488625,false,547.6258427104723
1183,Baskets,6644,6644,1.0,0.9999482469524142,false,87.58778891170434
1184,Baskets,7237,7237,1.0,0.9999721607330999,false,344.2476156057495
1186,Cleaning products,612,612,1.0,0.9999511046219138,true,105.07227104722789
