article_id,article_name,total_demand,demand_satisfied_from_stock,achieved_fill_rate,target_fill_rate,slow_mover,holding_cost
1463,Bed textile,734,734,1.0,0.5,true,2679.88997260274
1466,Cleaning products,6666,6666,1.0,0.9980468749999003,false,1930.2251397260272
1468,Cleaning products,5087,5087,1.0,0.5,false,64418.619271232885
1469,Cleaning products,84368,58554,0.6940309121941969,0.9999999403952553,true,135375.40415342466
1470,Cleaning products,7796,7796,1.0,0.9374999999999125,false,223.40931506849319
1471,Window and squeegees,10616,10616,1.0,0.9999389648436501,false,121450.54575342467
1474,Ironing,6607,6607,1.0,0.5,false,3556183.0093150693
1477,Frying pans,1118,1118,1.0,0.9960937499999007,false,39679.80827397261
1490,Easter,22451,22336,0.9948777337312369,0.9999999403952553,false,27619.892646575343
1508,Teletoys,946,946,1.0,0.5,false,4944.065901369863
1512,Hobby and creative,304,304,1.0,0.74999999999995,true,32.18848767123288
1514,Tableware,2077,2077,1.0,0.5,false,2328.216482191781
1527,Wash treatment and accessories,8366,8366,1.0,0.5,false,63302.89534794521
1531,Drink & food To Go,1940,1940,1.0,0.5,false,9822.031150684934
1533,"Cloths, mops, sponges and brush",12046,12046,1.0,0.9921874999999016,false,5587.430619178082
1537,Cutlery,3376,3376,1.0,0.74999999999995,false,36604.860630136995
1538,Drying racks,26,26,1.0,0.5,false,31119.355397260275
1540,Bicycle accessories,1653,1653,1.0,0.5,true,3887.389726027397
1548,Ironing board textiles,33710,33710,1.0,0.9999389648436501,false,21278.995479452056
1559,Tea and coffee,17942,17942,1.0,0.9999923706053688,false,3683.446849315069
1561,Tea and coffee,502,502,1.0,0.74999999999995,false,888.816493150685
1564,Tableware,6517,6517,1.0,0.5,false,5705.5063342465755
1570,Kitchen tools,523,523,1.0,0.5,false,2479.341095890411
1571,Tableware,3657,3657,1.0,0.5,false,688.6178630136986
1575,"Cloths, mops, sponges and brush",2108,2108,1.0,0.74999999999995,false,792.6547671232878
1582,Light bulbs,7425,7425,1.0,0.874999999999925,false,377.6764273972603
1584,Light bulbs,845,845,1.0,0.9374999999999125,false,315.6844712328767
1585,Boys toys,1697,1697,1.0,0.74999999999995,false,1160.5832273972603
1589,Planks,346,346,1.0,0.5,false,25413.3996
1593,Puzzles,510,510,1.0,0.5,false,882.5093150684933
1597,Hobby and creative,3078,3078,1.0,0.9960937499999007,false,617.5458849315069
1605,Puzzles,4065,4065,1.0,0.74999999999995,false,749.0544657534247
1606,Games,5212,5212,1.0,0.74999999999995,false,6261.446104109589
1607,Hobby and creative,3304,3304,1.0,0.74999999999995,false,1949.7290465753426
1612,Foodprep,20935,20935,1.0,0.5,false,1818692.871643836
1617,"Glasses (drink, beer, wine etc)",1191,1191,1.0,0.74999999999995,false,898.2948493150686
1618,"Glasses (drink, beer, wine etc)",13542,13542,1.0,0.5,false,18526.676821917812
1619,Residential odors,233,233,1.0,0.74999999999995,false,319.0882191780822
1621,Waste bins,2342,1566,0.6686592655849701,0.9999999403952553,true,1203.0656
1623,Kitchen helpers,15885,15885,1.0,0.5,false,98704.98893150686
1624,Cutlery,24225,24225,1.0,0.5,false,795343.3190136986
1626,Drying racks,13613,13613,1.0,0.9843749999999032,false,10882.46007671233
1631,Tea and coffee,22966,22966,1.0,0.5,false,101314.96837260274
1636,Tableware,195,195,1.0,0.74999999999995,true,1269.173687671233
1637,Tea and coffee,12599,12599,1.0,0.5,false,280463.1455835617
1643,Light bulbs,9442,9442,1.0,0.874999999999925,false,516.5490410958905
1646,Tea and coffee,63365,44482,0.7019963702359346,0.9999999403952553,false,4305.04498630137
1650,Hobby and creative,11074,11074,1.0,0.9374999999999125,false,2102.891095890411
1661,Coffee makers and kettles,2701,2221,0.8222880414661237,0.9999999403952553,true,38927.06886575343
1662,Batteries,19629,19629,1.0,0.9998779296874001,false,2320.1859452054796
1663,Hobby and creative,389,389,1.0,0.74999999999995,true,29.401249315068494
1665,Bakeware,25086,24549,0.9785936378856733,0.9999999403952553,false,12486.74562191781
